tripduration,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
497,1/11/2018 9:34,1/11/2018 9:42,3192,Liberty Light Rail,40.7112423,-74.0557013,3186,Grove St PATH,40.71958612,-74.04311746,26262,Subscriber,1974,2
309,1/11/2018 9:35,1/11/2018 9:40,3269,Brunswick & 6th,40.72601173,-74.05038893,3273,Manila & 1st,40.72165072,-74.04288411,31868,Subscriber,1964,1
194,1/11/2018 9:36,1/11/2018 9:39,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31735,Subscriber,1987,1
266,1/11/2018 9:39,1/11/2018 9:44,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29629,Subscriber,1976,1
191,1/11/2018 9:40,1/11/2018 9:43,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29621,Customer,1990,2
247,1/11/2018 9:41,1/11/2018 9:45,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,26257,Subscriber,1931,2
321,1/11/2018 9:44,1/11/2018 9:49,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,29612,Subscriber,1990,2
327,1/11/2018 9:48,1/11/2018 9:53,3184,Paulus Hook,40.7141454,-74.0335519,3638,Washington St,40.7242941,-74.0354826,31739,Subscriber,1958,1
564,1/11/2018 9:51,1/11/2018 10:00,3268,Lafayette Park,40.71346383,-74.06285852,3205,JC Medical Center,40.71653978,-74.04963791,29642,Subscriber,1987,2
215,1/11/2018 9:52,1/11/2018 9:56,3270,Jersey & 6th St,40.72528911,-74.04557168,3186,Grove St PATH,40.71958612,-74.04311746,31842,Subscriber,1986,1
215,1/11/2018 9:55,1/11/2018 9:58,3186,Grove St PATH,40.71958612,-74.04311746,3270,Jersey & 6th St,40.72528911,-74.04557168,26257,Subscriber,1984,1
733,1/11/2018 10:01,1/11/2018 10:13,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31772,Subscriber,1974,1
475,1/11/2018 10:01,1/11/2018 10:09,3270,Jersey & 6th St,40.72528911,-74.04557168,3639,Harborside,40.7192517,-74.034234,26155,Subscriber,1982,1
475,1/11/2018 10:03,1/11/2018 10:11,3270,Jersey & 6th St,40.72528911,-74.04557168,3185,City Hall,40.7177325,-74.043845,26257,Subscriber,1984,2
395,1/11/2018 10:03,1/11/2018 10:10,3638,Washington St,40.7242941,-74.0354826,3272,Jersey & 3rd,40.72333159,-74.04595256,29674,Subscriber,1967,2
602,1/11/2018 10:03,1/11/2018 10:13,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,31802,Subscriber,1972,1
570,1/11/2018 10:04,1/11/2018 10:14,3205,JC Medical Center,40.71653978,-74.04963791,3183,Exchange Place,40.7162469,-74.0334588,31779,Subscriber,1980,1
266,1/11/2018 10:04,1/11/2018 10:09,3207,Oakland Ave,40.7376037,-74.0524783,3640,Journal Square,40.73367,-74.0625,31940,Subscriber,1983,1
490,1/11/2018 10:11,1/11/2018 10:19,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,29662,Subscriber,1989,2
191,1/11/2018 10:12,1/11/2018 10:15,3273,Manila & 1st,40.72165072,-74.04288411,3209,Brunswick St,40.7241765,-74.0506564,31738,Subscriber,1984,1
981,1/11/2018 10:12,1/11/2018 10:28,3206,Hilltop,40.7311689,-74.0575736,3206,Hilltop,40.7311689,-74.0575736,31918,Subscriber,1989,1
636,1/11/2018 10:18,1/11/2018 10:29,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31862,Subscriber,1953,2
281,1/11/2018 10:21,1/11/2018 10:25,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31738,Subscriber,1975,1
1106,1/11/2018 10:28,1/11/2018 10:47,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.7182113,-74.0836394,31687,Subscriber,1990,1
481,1/11/2018 10:33,1/11/2018 10:41,3269,Brunswick & 6th,40.72601173,-74.05038893,3186,Grove St PATH,40.71958612,-74.04311746,31908,Subscriber,1956,1
464,1/11/2018 10:39,1/11/2018 10:46,3272,Jersey & 3rd,40.72333159,-74.04595256,3267,Morris Canal,40.71241882,-74.03852552,29674,Subscriber,1958,1
366,1/11/2018 10:40,1/11/2018 10:46,3187,Warren St,40.7211236,-74.03805095,3199,Newport Pkwy,40.7287448,-74.0321082,31735,Subscriber,1887,0
87,1/11/2018 10:40,1/11/2018 10:41,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,26290,Subscriber,1981,1
452,1/11/2018 10:49,1/11/2018 10:56,3210,Pershing Field,40.74267714,-74.05178863,3195,Sip Ave,40.73074263,-74.06378388,26268,Subscriber,1995,2
326,1/11/2018 10:53,1/11/2018 10:58,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,31849,Subscriber,1962,2
382,1/11/2018 10:57,1/11/2018 11:03,3202,Newport PATH,40.7272235,-74.0337589,3275,Columbus Drive,40.7183552,-74.03891444,31843,Subscriber,1887,0
387,1/11/2018 11:04,1/11/2018 11:11,3273,Manila & 1st,40.72165072,-74.04288411,3183,Exchange Place,40.7162469,-74.0334588,31868,Subscriber,1991,2
183,1/11/2018 11:07,1/11/2018 11:10,3267,Morris Canal,40.71241882,-74.03852552,3184,Paulus Hook,40.7141454,-74.0335519,29674,Subscriber,1990,1
1044,1/11/2018 11:07,1/11/2018 11:25,3196,Riverview Park,40.7443187,-74.0439909,3187,Warren St,40.7211236,-74.03805095,31841,Subscriber,1968,1
127,1/11/2018 11:10,1/11/2018 11:12,3639,Harborside,40.7192517,-74.034234,3183,Exchange Place,40.7162469,-74.0334588,31870,Subscriber,1991,1
216,1/11/2018 11:17,1/11/2018 11:21,3269,Brunswick & 6th,40.72601173,-74.05038893,3211,Newark Ave,40.72152515,-74.04630454,31719,Subscriber,1979,1
655,1/11/2018 11:30,1/11/2018 11:41,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,31836,Subscriber,1968,1
203,1/11/2018 11:31,1/11/2018 11:35,3638,Washington St,40.7242941,-74.0354826,3275,Columbus Drive,40.7183552,-74.03891444,31739,Subscriber,1988,1
463,1/11/2018 11:38,1/11/2018 11:46,3202,Newport PATH,40.7272235,-74.0337589,3186,Grove St PATH,40.71958612,-74.04311746,31684,Subscriber,1970,1
366,1/11/2018 11:50,1/11/2018 11:56,3275,Columbus Drive,40.7183552,-74.03891444,3203,Hamilton Park,40.72759597,-74.04424731,31843,Subscriber,1966,1
272,1/11/2018 11:56,1/11/2018 12:00,3278,Monmouth and 6th,40.72568548,-74.04879034,3186,Grove St PATH,40.71958612,-74.04311746,31767,Subscriber,1983,1
232,1/11/2018 11:56,1/11/2018 12:00,3209,Brunswick St,40.7241765,-74.0506564,3186,Grove St PATH,40.71958612,-74.04311746,31926,Subscriber,1996,1
480,1/11/2018 11:58,1/11/2018 12:06,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31860,Subscriber,1988,1
295,1/11/2018 12:14,1/11/2018 12:18,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,29581,Subscriber,1990,1
201,1/11/2018 12:18,1/11/2018 12:21,3638,Washington St,40.7242941,-74.0354826,3199,Newport Pkwy,40.7287448,-74.0321082,31697,Subscriber,1975,2
313,1/11/2018 12:21,1/11/2018 12:27,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,31843,Subscriber,1976,2
484,1/11/2018 12:25,1/11/2018 12:33,3183,Exchange Place,40.7162469,-74.0334588,3199,Newport Pkwy,40.7287448,-74.0321082,31870,Subscriber,1978,1
242,1/11/2018 12:30,1/11/2018 12:34,3201,Dey St,40.737711,-74.066921,3640,Journal Square,40.73367,-74.0625,31912,Subscriber,1988,2
427,1/11/2018 12:37,1/11/2018 12:44,3639,Harborside,40.7192517,-74.034234,3276,Marin Light Rail,40.71458404,-74.04281706,29607,Subscriber,1983,1
257,1/11/2018 12:40,1/11/2018 12:44,3187,Warren St,40.7211236,-74.03805095,3202,Newport PATH,40.7272235,-74.0337589,26262,Subscriber,1988,1
227,1/11/2018 12:41,1/11/2018 12:45,3275,Columbus Drive,40.7183552,-74.03891444,3638,Washington St,40.7242941,-74.0354826,31739,Subscriber,1988,1
1025,1/11/2018 12:43,1/11/2018 13:00,3198,Heights Elevator,40.74871595,-74.0404433,3209,Brunswick St,40.7241765,-74.0506564,31690,Subscriber,1994,1
411,1/11/2018 12:55,1/11/2018 13:02,3185,City Hall,40.7177325,-74.043845,3639,Harborside,40.7192517,-74.034234,31840,Subscriber,1956,2
230,1/11/2018 12:59,1/11/2018 13:03,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,31878,Subscriber,1981,1
1075,1/11/2018 13:01,1/11/2018 13:19,3278,Monmouth and 6th,40.72568548,-74.04879034,3205,JC Medical Center,40.71653978,-74.04963791,31799,Subscriber,1978,2
354,1/11/2018 13:01,1/11/2018 13:07,3211,Newark Ave,40.72152515,-74.04630454,3639,Harborside,40.7192517,-74.034234,31719,Subscriber,1966,1
1141,1/11/2018 13:02,1/11/2018 13:21,3184,Paulus Hook,40.7141454,-74.0335519,3205,JC Medical Center,40.71653978,-74.04963791,31680,Subscriber,1983,1
292,1/11/2018 13:04,1/11/2018 13:08,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31684,Subscriber,1979,1
241,1/11/2018 13:08,1/11/2018 13:12,3194,McGinley Square,40.72533993,-74.06762213,3195,Sip Ave,40.73074263,-74.06378388,29681,Subscriber,1990,1
475,1/11/2018 13:18,1/11/2018 13:26,3199,Newport Pkwy,40.7287448,-74.0321082,3183,Exchange Place,40.7162469,-74.0334588,31870,Subscriber,1978,1
205,1/11/2018 13:19,1/11/2018 13:22,3211,Newark Ave,40.72152515,-74.04630454,3186,Grove St PATH,40.71958612,-74.04311746,31151,Subscriber,1971,1
2254,1/11/2018 13:19,1/11/2018 13:57,3202,Newport PATH,40.7272235,-74.0337589,3199,Newport Pkwy,40.7287448,-74.0321082,29622,Subscriber,1966,1
518,1/11/2018 13:26,1/11/2018 13:35,3186,Grove St PATH,40.71958612,-74.04311746,3206,Hilltop,40.7311689,-74.0575736,31867,Subscriber,1971,1
121,1/11/2018 13:26,1/11/2018 13:28,3199,Newport Pkwy,40.7287448,-74.0321082,3202,Newport PATH,40.7272235,-74.0337589,31735,Subscriber,1980,2
560,1/11/2018 13:27,1/11/2018 13:37,3186,Grove St PATH,40.71958612,-74.04311746,3202,Newport PATH,40.7272235,-74.0337589,31738,Subscriber,1970,1
209,1/11/2018 13:53,1/11/2018 13:57,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,26275,Subscriber,1973,1
364,1/11/2018 13:54,1/11/2018 14:00,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3190,Garfield Ave Station,40.71046702,-74.0700388,26166,Subscriber,1994,1
316,1/11/2018 14:00,1/11/2018 14:05,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,31918,Subscriber,1971,1
198,1/11/2018 14:01,1/11/2018 14:04,3640,Journal Square,40.73367,-74.0625,3201,Dey St,40.737711,-74.066921,31940,Subscriber,1966,1
419,1/11/2018 14:07,1/11/2018 14:14,3225,Baldwin at Montgomery,40.7236589,-74.0641943,3195,Sip Ave,40.73074263,-74.06378388,29617,Subscriber,1988,1
468,1/11/2018 14:10,1/11/2018 14:18,3280,Astor Place,40.7192822,-74.07126188,3195,Sip Ave,40.73074263,-74.06378388,31717,Subscriber,1985,2
308,1/11/2018 14:15,1/11/2018 14:20,3276,Marin Light Rail,40.71458404,-74.04281706,3184,Paulus Hook,40.7141454,-74.0335519,31836,Subscriber,1968,1
304,1/11/2018 14:26,1/11/2018 14:31,3279,Dixon Mills,40.72163014,-74.04996783,3185,City Hall,40.7177325,-74.043845,29629,Subscriber,1967,1
573,1/11/2018 14:27,1/11/2018 14:37,3186,Grove St PATH,40.71958612,-74.04311746,3192,Liberty Light Rail,40.7112423,-74.0557013,31754,Subscriber,1981,2
393,1/11/2018 14:32,1/11/2018 14:39,3202,Newport PATH,40.7272235,-74.0337589,3203,Hamilton Park,40.72759597,-74.04424731,26229,Subscriber,1978,1
329,1/11/2018 14:34,1/11/2018 14:40,3207,Oakland Ave,40.7376037,-74.0524783,3195,Sip Ave,40.73074263,-74.06378388,29672,Subscriber,1957,1
466,1/11/2018 14:42,1/11/2018 14:50,3190,Garfield Ave Station,40.71046702,-74.0700388,3225,Baldwin at Montgomery,40.7236589,-74.0641943,31700,Subscriber,1994,1
638,1/11/2018 14:50,1/11/2018 15:01,3205,JC Medical Center,40.71653978,-74.04963791,3184,Paulus Hook,40.7141454,-74.0335519,31680,Subscriber,1983,1
199,1/11/2018 14:51,1/11/2018 14:54,3638,Washington St,40.7242941,-74.0354826,3187,Warren St,40.7211236,-74.03805095,31739,Subscriber,1980,1
357,1/11/2018 14:52,1/11/2018 14:58,3276,Marin Light Rail,40.71458404,-74.04281706,3639,Harborside,40.7192517,-74.034234,29607,Subscriber,1983,1
316,1/11/2018 14:53,1/11/2018 14:59,3185,City Hall,40.7177325,-74.043845,3183,Exchange Place,40.7162469,-74.0334588,29629,Subscriber,1957,1
271,1/11/2018 14:56,1/11/2018 15:00,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,29620,Subscriber,1986,1
514,1/11/2018 14:56,1/11/2018 15:04,3220,5 Corners Library,40.73496102,-74.05950308,3273,Manila & 1st,40.72165072,-74.04288411,31704,Subscriber,1981,1
395,1/11/2018 14:57,1/11/2018 15:04,3185,City Hall,40.7177325,-74.043845,3186,Grove St PATH,40.71958612,-74.04311746,26257,Subscriber,1989,1
790,1/11/2018 15:00,1/11/2018 15:13,3211,Newark Ave,40.72152515,-74.04630454,3273,Manila & 1st,40.72165072,-74.04288411,31708,Subscriber,1952,1
167,1/11/2018 15:03,1/11/2018 15:06,3211,Newark Ave,40.72152515,-74.04630454,3203,Hamilton Park,40.72759597,-74.04424731,31918,Subscriber,1987,1
217,1/11/2018 15:06,1/11/2018 15:09,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,31776,Subscriber,1973,1
714,1/11/2018 15:10,1/11/2018 15:22,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,31949,Subscriber,1991,1
697,1/11/2018 15:10,1/11/2018 15:22,3207,Oakland Ave,40.7376037,-74.0524783,3211,Newark Ave,40.72152515,-74.04630454,31877,Subscriber,1993,2
154,1/11/2018 15:12,1/11/2018 15:14,3272,Jersey & 3rd,40.72333159,-74.04595256,3203,Hamilton Park,40.72759597,-74.04424731,31776,Subscriber,1973,1
3181,1/11/2018 15:14,1/11/2018 16:07,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,29611,Subscriber,1971,2
1709,1/11/2018 15:19,1/11/2018 15:47,3203,Hamilton Park,40.72759597,-74.04424731,3275,Columbus Drive,40.7183552,-74.03891444,31918,Subscriber,1987,1
143,1/11/2018 15:19,1/11/2018 15:21,3273,Manila & 1st,40.72165072,-74.04288411,3272,Jersey & 3rd,40.72333159,-74.04595256,31708,Subscriber,1952,1
278,1/11/2018 15:19,1/11/2018 15:24,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,31840,Subscriber,1990,1
261,1/11/2018 15:22,1/11/2018 15:26,3203,Hamilton Park,40.72759597,-74.04424731,3186,Grove St PATH,40.71958612,-74.04311746,26275,Subscriber,1964,1
269,1/11/2018 15:22,1/11/2018 15:27,3187,Warren St,40.7211236,-74.03805095,3183,Exchange Place,40.7162469,-74.0334588,31765,Subscriber,1972,1
607,1/11/2018 15:24,1/11/2018 15:34,3184,Paulus Hook,40.7141454,-74.0335519,3273,Manila & 1st,40.72165072,-74.04288411,31778,Subscriber,1982,1
196,1/11/2018 15:25,1/11/2018 15:29,3186,Grove St PATH,40.71958612,-74.04311746,3279,Dixon Mills,40.72163014,-74.04996783,29635,Subscriber,1986,1
174,1/11/2018 15:28,1/11/2018 15:31,3205,JC Medical Center,40.71653978,-74.04963791,3211,Newark Ave,40.72152515,-74.04630454,26252,Subscriber,1956,1
511,1/11/2018 15:28,1/11/2018 15:37,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,29590,Subscriber,1999,1
307,1/11/2018 15:29,1/11/2018 15:34,3183,Exchange Place,40.7162469,-74.0334588,3276,Marin Light Rail,40.71458404,-74.04281706,31868,Subscriber,1984,1
589,1/11/2018 15:31,1/11/2018 15:41,3205,JC Medical Center,40.71653978,-74.04963791,3278,Monmouth and 6th,40.72568548,-74.04879034,31799,Subscriber,1978,2
2111,1/11/2018 15:33,1/11/2018 16:08,3183,Exchange Place,40.7162469,-74.0334588,3211,Newark Ave,40.72152515,-74.04630454,31866,Subscriber,1957,1
114,1/11/2018 15:37,1/11/2018 15:38,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31872,Subscriber,1988,1
280,1/11/2018 15:38,1/11/2018 15:43,3184,Paulus Hook,40.7141454,-74.0335519,3276,Marin Light Rail,40.71458404,-74.04281706,31836,Subscriber,1965,1
251,1/11/2018 15:38,1/11/2018 15:42,3213,Van Vorst Park,40.71848892,-74.04772663,3209,Brunswick St,40.7241765,-74.0506564,29620,Subscriber,1967,1
739,1/11/2018 15:39,1/11/2018 15:51,3198,Heights Elevator,40.74871595,-74.0404433,3195,Sip Ave,40.73074263,-74.06378388,31714,Subscriber,1978,1
672,1/11/2018 15:41,1/11/2018 15:52,3193,Lincoln Park,40.7246051,-74.07840595,3195,Sip Ave,40.73074263,-74.06378388,31751,Subscriber,1974,1
248,1/11/2018 15:43,1/11/2018 15:47,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,29600,Subscriber,1887,0
503,1/11/2018 15:45,1/11/2018 15:53,3195,Sip Ave,40.73074263,-74.06378388,3280,Astor Place,40.7192822,-74.07126188,26256,Subscriber,1960,1
160,1/11/2018 15:45,1/11/2018 15:48,3186,Grove St PATH,40.71958612,-74.04311746,3187,Warren St,40.7211236,-74.03805095,31842,Subscriber,1982,1
151,1/11/2018 15:47,1/11/2018 15:49,3196,Riverview Park,40.7443187,-74.0439909,3198,Heights Elevator,40.74871595,-74.0404433,31845,Subscriber,1993,1
186,1/11/2018 15:47,1/11/2018 15:50,3276,Marin Light Rail,40.71458404,-74.04281706,3186,Grove St PATH,40.71958612,-74.04311746,31836,Subscriber,1984,1
460,1/11/2018 15:47,1/11/2018 15:55,3195,Sip Ave,40.73074263,-74.06378388,3281,Leonard Gordon Park,40.74590997,-74.05727148,29623,Subscriber,1980,1
157,1/11/2018 15:48,1/11/2018 15:51,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,31872,Subscriber,1988,1
566,1/11/2018 15:54,1/11/2018 16:03,3183,Exchange Place,40.7162469,-74.0334588,3272,Jersey & 3rd,40.72333159,-74.04595256,33372,Subscriber,1991,2
94,1/11/2018 15:56,1/11/2018 15:57,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,26275,Subscriber,1970,1
294,1/11/2018 15:56,1/11/2018 16:01,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31836,Subscriber,1982,1
233,1/11/2018 15:58,1/11/2018 16:02,3272,Jersey & 3rd,40.72333159,-74.04595256,3186,Grove St PATH,40.71958612,-74.04311746,31708,Subscriber,1976,1
130,1/11/2018 15:59,1/11/2018 16:01,3278,Monmouth and 6th,40.72568548,-74.04879034,3272,Jersey & 3rd,40.72333159,-74.04595256,31872,Subscriber,1988,1
713,1/11/2018 15:59,1/11/2018 16:11,3184,Paulus Hook,40.7141454,-74.0335519,3279,Dixon Mills,40.72163014,-74.04996783,31680,Subscriber,1977,2
189,1/11/2018 16:00,1/11/2018 16:03,3211,Newark Ave,40.72152515,-74.04630454,3269,Brunswick & 6th,40.72601173,-74.05038893,26252,Subscriber,1971,1
92,1/11/2018 16:01,1/11/2018 16:02,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,31777,Subscriber,1970,1
316,1/11/2018 16:01,1/11/2018 16:07,3195,Sip Ave,40.73074263,-74.06378388,3193,Lincoln Park,40.7246051,-74.07840595,29587,Subscriber,1985,1
625,1/11/2018 16:03,1/11/2018 16:14,3184,Paulus Hook,40.7141454,-74.0335519,3192,Liberty Light Rail,40.7112423,-74.0557013,31829,Subscriber,1972,1
159,1/11/2018 16:04,1/11/2018 16:07,3272,Jersey & 3rd,40.72333159,-74.04595256,3278,Monmouth and 6th,40.72568548,-74.04879034,31872,Subscriber,1988,1
63,1/11/2018 16:05,1/11/2018 16:06,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,31763,Subscriber,1970,1
277,1/11/2018 16:05,1/11/2018 16:10,3186,Grove St PATH,40.71958612,-74.04311746,3278,Monmouth and 6th,40.72568548,-74.04879034,31708,Subscriber,1988,1
457,1/11/2018 16:07,1/11/2018 16:14,3183,Exchange Place,40.7162469,-74.0334588,3214,Essex Light Rail,40.7127742,-74.0364857,29582,Subscriber,1956,1
112,1/11/2018 16:09,1/11/2018 16:11,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,31710,Subscriber,1970,1
348,1/11/2018 16:12,1/11/2018 16:18,3183,Exchange Place,40.7162469,-74.0334588,3213,Van Vorst Park,40.71848892,-74.04772663,31743,Subscriber,1971,1
675,1/11/2018 16:12,1/11/2018 16:23,3195,Sip Ave,40.73074263,-74.06378388,3191,Union St,40.7182113,-74.0836394,31675,Subscriber,1990,1
185,1/11/2018 16:14,1/11/2018 16:17,3275,Columbus Drive,40.7183552,-74.03891444,3211,Newark Ave,40.72152515,-74.04630454,31918,Subscriber,1987,1
98,1/11/2018 16:14,1/11/2018 16:16,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,31722,Subscriber,1970,1
295,1/11/2018 16:18,1/11/2018 16:23,3639,Harborside,40.7192517,-74.034234,3202,Newport PATH,40.7272235,-74.0337589,29607,Subscriber,1958,1
127,1/11/2018 16:19,1/11/2018 16:21,3186,Grove St PATH,40.71958612,-74.04311746,3185,City Hall,40.7177325,-74.043845,31711,Subscriber,1970,1
914,1/11/2018 16:22,1/11/2018 16:38,3183,Exchange Place,40.7162469,-74.0334588,3275,Columbus Drive,40.7183552,-74.03891444,31765,Subscriber,1972,1
86,1/11/2018 16:24,1/11/2018 16:26,3186,Grove St PATH,40.71958612,-74.04311746,3273,Manila & 1st,40.72165072,-74.04288411,31759,Subscriber,1970,1
204,1/11/2018 16:25,1/11/2018 16:28,3187,Warren St,40.7211236,-74.03805095,3638,Washington St,40.7242941,-74.0354826,31739,Subscriber,1980,1
155,1/11/2018 16:30,1/11/2018 16:32,3211,Newark Ave,40.72152515,-74.04630454,3270,Jersey & 6th St,40.72528911,-74.04557168,31866,Subscriber,1970,1
420,1/11/2018 16:32,1/11/2018 16:39,3639,Harborside,40.7192517,-74.034234,3214,Essex Light Rail,40.7127742,-74.0364857,26155,Subscriber,1994,1
558,1/11/2018 16:33,1/11/2018 16:42,3206,Hilltop,40.7311689,-74.0575736,3211,Newark Ave,40.72152515,-74.04630454,31867,Subscriber,1964,1
288,1/11/2018 16:36,1/11/2018 16:41,3278,Monmouth and 6th,40.72568548,-74.04879034,3279,Dixon Mills,40.72163014,-74.04996783,31836,Subscriber,1970,1
234,1/11/2018 16:38,1/11/2018 16:42,3186,Grove St PATH,40.71958612,-74.04311746,3272,Jersey & 3rd,40.72333159,-74.04595256,29584,Subscriber,1983,1
269,1/11/2018 16:43,1/11/2018 16:47,3186,Grove St PATH,40.71958612,-74.04311746,3209,Brunswick St,40.7241765,-74.0506564,31767,Subscriber,1980,1
803,1/11/2018 16:47,1/11/2018 17:00,3186,Grove St PATH,40.71958612,-74.04311746,3203,Hamilton Park,40.72759597,-74.04424731,31890,Subscriber,1969,1
132,1/11/2018 16:48,1/11/2018 16:50,3211,Newark Ave,40.72152515,-74.04630454,3272,Jersey & 3rd,40.72333159,-74.04595256,31867,Subscriber,1957,1
340,1/11/2018 16:50,1/11/2018 16:55,3205,JC Medical Center,40.71653978,-74.04963791,3267,Morris Canal,40.71241882,-74.03852552,26249,Subscriber,1984,1
